user_id,product_id,prod_percent_baskets,percent_reordered,average_order_position,days_since_prior_order2
25601,23685,0.2,1.0,1.0,7.0
25601,19125,0.2,0.0,1.0,30.0
25601,29112,0.2,0.0,2.0,30.0
25601,31865,0.2,1.0,3.0,7.0
25601,22625,0.2,0.0,3.0,30.0
25601,21376,0.2,1.0,4.0,7.0
25601,18573,0.2,1.0,4.0,15.0
25601,47866,0.2,0.0,4.0,30.0
25601,21573,0.2,1.0,5.0,7.0
25601,37229,0.2,1.0,5.0,21.0
25601,12212,0.2,0.0,5.0,30.0
25601,4067,0.2,0.0,6.0,30.0
25601,9124,0.2,1.0,7.0,7.0
25601,25160,0.2,0.0,7.0,30.0
25601,11143,0.2,0.0,8.0,30.0
25801,35921,0.6,0.666666666667,9.33333333333,6.66666666667
25801,9337,0.4,0.5,4.5,7.0
25801,25198,0.4,0.5,4.5,24.5
25801,18171,0.4,0.5,6.0,24.5
25801,6515,0.4,0.5,8.0,3.0
25801,44663,0.4,0.5,9.0,18.0
25801,43920,0.4,0.5,10.0,10.0
25801,26540,0.4,0.5,10.5,10.0
25801,47021,0.4,0.5,10.5,10.0
25801,44628,0.4,0.5,17.5,3.0
25801,23354,0.2,0.0,1.0,6.0
25801,7254,0.2,0.0,1.0,14.0
25801,4288,0.2,0.0,1.0,19.0
25801,21117,0.2,0.0,1.0,30.0
25801,20186,0.2,0.0,1.0,
25801,12440,0.2,0.0,2.0,6.0
25801,20588,0.2,0.0,2.0,14.0
25801,44201,0.2,0.0,2.0,19.0
25801,5086,0.2,0.0,3.0,6.0
25801,17830,0.2,0.0,3.0,19.0
25801,12010,0.2,0.0,3.0,30.0
25801,13431,0.2,0.0,3.0,
25801,23236,0.2,0.0,4.0,6.0
25801,12637,0.2,0.0,4.0,19.0
25801,16218,0.2,0.0,4.0,
25801,28123,0.2,0.0,5.0,6.0
25801,32433,0.2,0.0,6.0,6.0
25801,48238,0.2,0.0,6.0,19.0
25801,8632,0.2,0.0,6.0,30.0
25801,48364,0.2,0.0,7.0,6.0
25801,15399,0.2,0.0,7.0,14.0
25801,17149,0.2,0.0,7.0,19.0
25801,21872,0.2,0.0,7.0,30.0
25801,15899,0.2,0.0,7.0,
25801,47229,0.2,0.0,8.0,6.0
25801,48957,0.2,0.0,8.0,14.0
25801,22504,0.2,0.0,8.0,19.0
25801,18382,0.2,0.0,8.0,30.0
25801,9955,0.2,0.0,8.0,
25801,20104,0.2,0.0,9.0,6.0
25801,42858,0.2,0.0,9.0,14.0
25801,40855,0.2,0.0,9.0,19.0
25801,21567,0.2,0.0,9.0,30.0
25801,33575,0.2,0.0,9.0,
25801,20569,0.2,0.0,10.0,30.0
25801,11136,0.2,0.0,10.0,
25801,8174,0.2,0.0,11.0,14.0
25801,7175,0.2,0.0,11.0,19.0
25801,43445,0.2,0.0,11.0,30.0
25801,22106,0.2,0.0,11.0,
25801,23726,0.2,0.0,12.0,6.0
25801,42896,0.2,0.0,12.0,14.0
25801,39739,0.2,0.0,12.0,19.0
25801,47953,0.2,0.0,13.0,19.0
25801,29894,0.2,0.0,13.0,
25801,16752,0.2,0.0,14.0,6.0
25801,32906,0.2,0.0,14.0,
25801,20995,0.2,0.0,15.0,
25801,7500,0.2,0.0,16.0,6.0
25801,39121,0.2,0.0,16.0,
25801,42294,0.2,0.0,18.0,6.0
25801,9881,0.2,0.0,19.0,6.0
25801,311,0.2,0.0,20.0,6.0
25801,44482,0.2,0.0,22.0,6.0
26001,31808,0.8,1.0,5.25,14.75
26001,14464,0.6,1.0,1.66666666667,18.6666666667
26001,22620,0.4,1.0,2.5,25.0
26001,31450,0.4,0.5,2.5,16.5
26001,7955,0.4,0.5,2.5,25.0
26001,591,0.4,0.5,4.0,18.0
26001,35909,0.2,1.0,1.0,6.0
26001,34901,0.2,0.0,1.0,30.0
26001,7666,0.2,0.0,2.0,30.0
26001,8153,0.2,1.0,3.0,3.0
26001,6793,0.2,0.0,4.0,3.0
26001,32492,0.2,0.0,4.0,6.0
26001,9458,0.2,0.0,4.0,20.0
26001,38456,0.2,0.0,4.0,30.0
26001,33734,0.2,0.0,5.0,3.0
26001,22767,0.2,0.0,5.0,6.0
26001,15483,0.2,0.0,5.0,20.0
26001,18709,0.2,0.0,6.0,6.0
26001,3526,0.2,0.0,6.0,20.0
26001,22769,0.2,0.0,6.0,30.0
26001,18387,0.2,0.0,7.0,20.0
26001,43865,0.2,0.0,7.0,30.0
26001,22289,0.2,0.0,8.0,6.0
26001,18415,0.2,0.0,8.0,20.0
26001,44267,0.2,1.0,9.0,20.0
26201,10032,1.0,0.666666666667,1.33333333333,16.3333333333
26201,21376,0.666666666667,0.5,2.0,9.5
26201,33614,0.666666666667,0.5,3.0,9.5
26201,21689,0.666666666667,0.5,4.5,9.5
26201,5787,0.666666666667,0.5,6.0,24.5
26201,15600,0.666666666667,0.5,7.5,9.5
26201,17993,0.666666666667,0.5,10.0,24.5
26201,38247,0.666666666667,0.5,11.5,24.5
26201,33464,0.333333333333,0.0,1.0,30.0
26201,47226,0.333333333333,0.0,3.0,30.0
26201,8536,0.333333333333,0.0,4.0,19.0
26201,37366,0.333333333333,0.0,5.0,30.0
26201,20607,0.333333333333,0.0,5.0,
26201,33827,0.333333333333,0.0,6.0,19.0
26201,40332,0.333333333333,0.0,6.0,30.0
26201,47728,0.333333333333,0.0,6.0,
26201,28993,0.333333333333,0.0,7.0,30.0
26201,14303,0.333333333333,0.0,7.0,
26201,34878,0.333333333333,0.0,8.0,30.0
26201,4124,0.333333333333,0.0,9.0,19.0
26201,33508,0.333333333333,0.0,9.0,
26201,32700,0.333333333333,0.0,10.0,19.0
26201,49481,0.333333333333,0.0,10.0,
26201,21889,0.333333333333,0.0,11.0,30.0
26201,12019,0.333333333333,0.0,11.0,
26201,26172,0.333333333333,0.0,12.0,19.0
26201,32842,0.333333333333,0.0,12.0,30.0
26201,5976,0.333333333333,0.0,12.0,
26201,19178,0.333333333333,0.0,13.0,30.0
26201,49363,0.333333333333,0.0,14.0,19.0
26201,24533,0.333333333333,0.0,14.0,30.0
26201,42964,0.333333333333,0.0,15.0,19.0
26201,26412,0.333333333333,0.0,15.0,30.0
26201,8260,0.333333333333,0.0,16.0,19.0
26201,36534,0.333333333333,0.0,16.0,30.0
26201,31102,0.333333333333,0.0,17.0,19.0
26201,13145,0.333333333333,0.0,17.0,30.0
26201,27313,0.333333333333,0.0,18.0,30.0
26201,43196,0.333333333333,0.0,19.0,30.0
26201,26425,0.333333333333,0.0,20.0,30.0
26201,28630,0.333333333333,0.0,21.0,30.0
26201,36854,0.333333333333,0.0,22.0,30.0
26201,8603,0.333333333333,0.0,23.0,30.0
26201,740,0.333333333333,0.0,24.0,30.0
26201,31868,0.333333333333,0.0,25.0,30.0
26201,18432,0.333333333333,0.0,26.0,30.0
26201,20919,0.333333333333,0.0,27.0,30.0
26201,120,0.333333333333,0.0,28.0,30.0
26401,37067,0.8,0.75,2.0,3.5
26401,19057,0.8,0.75,3.5,3.5
26401,22035,0.8,0.75,3.5,3.5
26401,42265,0.8,0.75,4.75,3.5
26401,39877,0.6,0.666666666667,5.0,4.66666666667
26401,44765,0.6,0.666666666667,6.33333333333,2.66666666667
26401,45066,0.6,0.666666666667,7.0,4.66666666667
26401,21019,0.6,0.666666666667,8.0,2.66666666667
26401,17949,0.6,0.666666666667,9.0,4.66666666667
26401,7485,0.6,0.666666666667,9.33333333333,4.66666666667
26401,30489,0.6,0.666666666667,10.6666666667,2.66666666667
26401,22825,0.4,0.5,4.0,6.0
26401,27845,0.4,0.5,4.5,3.0
26401,45002,0.2,0.0,2.0,6.0
26401,8277,0.2,0.0,2.0,
26401,47626,0.2,0.0,6.0,
26401,49235,0.2,0.0,8.0,
26401,44795,0.2,0.0,12.0,2.0
26401,24184,0.2,0.0,12.0,6.0
26401,4920,0.2,0.0,12.0,
26401,21938,0.2,0.0,13.0,6.0
26601,27156,0.8,0.75,3.0,17.0
26601,19660,0.8,0.75,4.75,17.0
26601,19875,0.6,0.666666666667,1.33333333333,12.6666666667
26601,47766,0.6,0.666666666667,6.33333333333,20.0
26601,1408,0.4,0.5,5.0,15.0
26601,29487,0.4,0.5,5.0,15.0
26601,4957,0.4,0.5,5.0,19.0
26601,43369,0.4,0.5,7.0,19.0
26601,10504,0.4,0.5,7.5,15.0
26601,31717,0.4,0.5,9.0,15.0
26601,47141,0.2,0.0,1.0,30.0
26601,16290,0.2,0.0,2.0,30.0
26601,33647,0.2,0.0,3.0,30.0
26601,13176,0.2,0.0,3.0,
26601,41588,0.2,0.0,4.0,8.0
26601,32360,0.2,0.0,5.0,8.0
26601,24622,0.2,0.0,6.0,30.0
26601,47087,0.2,0.0,7.0,8.0
26601,5578,0.2,0.0,7.0,30.0
26601,5618,0.2,0.0,7.0,30.0
26601,44142,0.2,0.0,7.0,
26601,33787,0.2,0.0,8.0,8.0
26601,8518,0.2,0.0,8.0,30.0
26601,26369,0.2,0.0,8.0,30.0
26601,41787,0.2,0.0,8.0,
26601,24964,0.2,0.0,9.0,30.0
26601,43086,0.2,0.0,9.0,30.0
26601,21019,0.2,0.0,10.0,8.0
26601,18394,0.2,0.0,10.0,30.0
26601,21903,0.2,0.0,10.0,30.0
26601,9597,0.2,0.0,11.0,30.0
26601,30480,0.2,0.0,11.0,
26601,7963,0.2,0.0,12.0,30.0
26601,8087,0.2,0.0,13.0,30.0
26601,14858,0.2,0.0,13.0,
26801,11941,0.8,1.0,3.25,4.0
26801,7963,0.6,1.0,2.0,4.66666666667
26801,24841,0.6,0.666666666667,4.0,4.66666666667
26801,9364,0.6,0.666666666667,5.0,3.66666666667
26801,26209,0.6,0.666666666667,5.33333333333,3.33333333333
26801,38889,0.6,0.666666666667,5.66666666667,3.33333333333
26801,19384,0.4,1.0,3.0,4.5
26801,7381,0.4,0.5,4.5,5.0
26801,19125,0.4,1.0,7.5,2.5
26801,37687,0.2,0.0,1.0,1.0
26801,29013,0.2,1.0,2.0,5.0
26801,43772,0.2,0.0,2.0,1.0
26801,6292,0.2,0.0,3.0,1.0
26801,5164,0.2,0.0,3.0,5.0
26801,47626,0.2,1.0,4.0,1.0
26801,40902,0.2,0.0,5.0,5.0
26801,33810,0.2,1.0,6.0,1.0
26801,45679,0.2,1.0,6.0,5.0
26801,45007,0.2,1.0,7.0,5.0
26801,41065,0.2,1.0,8.0,5.0
26801,16616,0.2,1.0,9.0,5.0
26801,13829,0.2,0.0,9.0,1.0
27001,18610,0.8,1.0,1.25,17.5
27001,41290,0.8,1.0,3.75,19.5
27001,7260,0.8,1.0,4.0,17.5
27001,43967,0.8,1.0,5.0,19.5
27001,30391,0.8,0.75,8.25,14.0
27001,18418,0.6,1.0,2.66666666667,18.3333333333
27001,23554,0.6,1.0,6.66666666667,13.6666666667
27001,37067,0.6,0.666666666667,10.3333333333,16.0
27001,37552,0.4,1.0,4.5,23.0
27001,5428,0.4,1.0,5.5,23.5
27001,22089,0.4,1.0,8.0,23.0
27001,25146,0.4,1.0,9.5,16.5
27001,28123,0.4,1.0,9.5,16.5
27001,8174,0.4,0.5,9.5,16.0
27001,40706,0.4,0.5,10.5,15.5
27001,4138,0.2,1.0,5.0,16.0
27001,44910,0.2,1.0,6.0,8.0
27001,18594,0.2,1.0,7.0,16.0
27001,8518,0.2,0.0,7.0,8.0
27001,49533,0.2,1.0,8.0,30.0
27001,22328,0.2,0.0,9.0,30.0
27001,42265,0.2,1.0,10.0,16.0
27001,35855,0.2,0.0,10.0,30.0
27001,45646,0.2,1.0,11.0,16.0
27001,18557,0.2,0.0,11.0,30.0
27001,20995,0.2,1.0,12.0,16.0
27001,5652,0.2,0.0,12.0,17.0
27001,18918,0.2,1.0,13.0,16.0
27001,12638,0.2,0.0,13.0,17.0
27001,34584,0.2,1.0,14.0,16.0
27001,17948,0.2,1.0,15.0,16.0
27001,41844,0.2,0.0,15.0,17.0
27001,17862,0.2,1.0,16.0,16.0
27001,45104,0.2,0.0,16.0,17.0
27001,31969,0.2,0.0,17.0,16.0
27001,39275,0.2,0.0,20.0,16.0
27001,48373,0.2,0.0,22.0,16.0
27201,194,0.8,1.0,2.75,6.0
27201,13245,0.6,1.0,2.0,7.33333333333
27201,46979,0.4,1.0,2.0,6.5
27201,33198,0.4,1.0,2.5,9.0
27201,13176,0.4,1.0,4.0,11.0
27201,24852,0.4,1.0,5.5,6.5
27201,45698,0.4,1.0,5.5,6.5
27201,8149,0.4,1.0,8.0,11.0
27201,46842,0.2,1.0,1.0,11.0
27201,5535,0.2,1.0,2.0,11.0
27201,37637,0.2,1.0,2.0,11.0
27201,19057,0.2,1.0,4.0,2.0
27201,21927,0.2,1.0,4.0,11.0
27201,24649,0.2,1.0,6.0,11.0
27201,9366,0.2,0.0,7.0,11.0
27201,38511,0.2,0.0,7.0,11.0
27201,7407,0.2,0.0,10.0,11.0
27401,49683,1.0,0.8,4.6,24.0
27401,47626,1.0,0.8,5.2,24.0
27401,28842,0.8,0.75,5.5,22.5
27401,21903,0.8,0.75,6.25,22.5
27401,47766,0.8,0.75,7.5,22.5
27401,20114,0.8,0.75,8.25,30.0
27401,24964,0.8,0.75,9.0,30.0
27401,23543,0.6,0.666666666667,3.33333333333,20.0
27401,13984,0.6,0.666666666667,3.66666666667,20.0
27401,21405,0.6,0.666666666667,8.33333333333,20.0
27401,16432,0.4,0.5,7.0,15.0
27401,44142,0.4,0.5,7.0,15.0
27401,4942,0.4,0.5,9.0,30.0
27401,24852,0.4,0.5,10.5,15.0
27401,46667,0.4,0.5,11.0,30.0
27401,19505,0.4,0.5,12.5,15.0
27401,1940,0.4,0.5,13.0,15.0
27401,7175,0.2,0.0,1.0,30.0
27401,21461,0.2,0.0,1.0,30.0
27401,42265,0.2,0.0,2.0,
27401,31717,0.2,0.0,8.0,30.0
27401,2295,0.2,0.0,9.0,30.0
27401,25659,0.2,0.0,9.0,30.0
27401,24390,0.2,0.0,10.0,30.0
27401,30450,0.2,0.0,10.0,30.0
27401,35838,0.2,0.0,10.0,30.0
27401,1158,0.2,0.0,10.0,
27401,18609,0.2,0.0,11.0,30.0
27401,15261,0.2,0.0,12.0,30.0
27401,17747,0.2,0.0,12.0,30.0
27401,49383,0.2,0.0,12.0,30.0
27401,1025,0.2,0.0,12.0,
27401,5684,0.2,0.0,13.0,30.0
27401,34126,0.2,0.0,13.0,30.0
27401,42244,0.2,0.0,13.0,30.0
27401,13780,0.2,0.0,14.0,30.0
27401,34128,0.2,0.0,14.0,30.0
27401,19893,0.2,0.0,15.0,30.0
27401,37201,0.2,0.0,15.0,30.0
27401,46654,0.2,0.0,15.0,30.0
27401,12075,0.2,0.0,16.0,30.0
27401,13852,0.2,0.0,16.0,30.0
27401,34012,0.2,0.0,16.0,30.0
27401,39560,0.2,0.0,19.0,30.0
27601,21137,0.666666666667,0.5,3.0,15.0
27601,18465,0.666666666667,0.5,3.5,16.5
27601,47209,0.333333333333,0.0,1.0,3.0
27601,25949,0.333333333333,0.0,1.0,30.0
27601,26604,0.333333333333,0.0,1.0,
27601,46969,0.333333333333,0.0,2.0,
27601,17316,0.333333333333,0.0,3.0,3.0
27601,5621,0.333333333333,0.0,3.0,30.0
27601,9000,0.333333333333,0.0,3.0,
27601,38510,0.333333333333,0.0,4.0,3.0
27601,18531,0.333333333333,0.0,4.0,30.0
27601,36164,0.333333333333,0.0,5.0,3.0
27601,9366,0.333333333333,0.0,5.0,
27601,45116,0.333333333333,0.0,6.0,3.0
27601,41570,0.333333333333,0.0,6.0,30.0
27601,5240,0.333333333333,0.0,6.0,
27601,44888,0.333333333333,0.0,7.0,3.0
27601,45742,0.333333333333,0.0,7.0,30.0
27601,36253,0.333333333333,0.0,7.0,
27601,37029,0.333333333333,0.0,8.0,3.0
27801,12440,1.0,1.0,3.8,8.4
27801,49235,1.0,1.0,3.8,8.4
27801,24852,0.8,0.75,6.0,7.0
27801,14127,0.6,1.0,1.66666666667,9.33333333333
27801,21137,0.6,0.666666666667,11.0,7.0
27801,17579,0.4,1.0,4.0,7.0
27801,46979,0.4,1.0,5.5,7.5
27801,47280,0.4,1.0,6.0,6.5
27801,45007,0.4,1.0,6.5,7.5
27801,24964,0.4,1.0,10.0,7.0
27801,890,0.4,1.0,10.5,10.5
27801,22935,0.4,1.0,13.0,7.0
27801,45700,0.4,1.0,13.0,10.0
27801,32655,0.4,0.5,13.0,10.5
27801,22395,0.4,1.0,13.5,10.0
27801,23165,0.4,1.0,14.0,6.5
27801,39558,0.4,1.0,14.0,6.5
27801,19057,0.4,0.5,14.5,11.0
27801,42445,0.4,1.0,15.0,10.0
27801,16349,0.2,1.0,1.0,6.0
27801,37388,0.2,1.0,2.0,6.0
27801,44075,0.2,1.0,2.0,7.0
27801,48577,0.2,1.0,3.0,8.0
27801,34050,0.2,1.0,4.0,14.0
27801,5735,0.2,1.0,5.0,14.0
27801,18656,0.2,0.0,5.0,7.0
27801,17758,0.2,1.0,6.0,7.0
27801,3007,0.2,0.0,7.0,8.0
27801,26940,0.2,1.0,8.0,7.0
27801,40604,0.2,1.0,8.0,7.0
27801,9594,0.2,0.0,8.0,14.0
27801,23643,0.2,1.0,9.0,14.0
27801,27881,0.2,1.0,10.0,7.0
27801,48745,0.2,1.0,10.0,14.0
27801,12456,0.2,0.0,10.0,6.0
27801,49247,0.2,1.0,11.0,6.0
27801,35121,0.2,1.0,11.0,7.0
27801,35535,0.2,1.0,11.0,7.0
27801,36929,0.2,1.0,12.0,14.0
27801,4462,0.2,0.0,12.0,6.0
27801,37646,0.2,0.0,12.0,7.0
27801,27521,0.2,1.0,13.0,7.0
27801,12659,0.2,0.0,13.0,6.0
27801,8518,0.2,0.0,13.0,14.0
27801,10749,0.2,1.0,14.0,7.0
27801,16145,0.2,1.0,14.0,7.0
27801,44359,0.2,1.0,14.0,14.0
27801,5652,0.2,1.0,15.0,14.0
27801,4799,0.2,1.0,16.0,7.0
27801,44987,0.2,0.0,16.0,14.0
27801,48679,0.2,1.0,17.0,14.0
27801,19982,0.2,0.0,17.0,6.0
27801,35166,0.2,1.0,18.0,6.0
27801,39984,0.2,1.0,18.0,7.0
27801,37067,0.2,0.0,18.0,14.0
27801,7021,0.2,1.0,19.0,6.0
27801,21903,0.2,1.0,20.0,14.0
27801,37524,0.2,0.0,21.0,6.0
27801,25122,0.2,0.0,21.0,14.0
27801,34128,0.2,1.0,24.0,14.0
28001,37229,0.333333333333,0.0,1.0,21.0
28001,49683,0.333333333333,0.0,1.0,30.0
28001,1046,0.333333333333,0.0,1.0,
28001,19348,0.333333333333,0.0,2.0,21.0
28001,27757,0.333333333333,0.0,2.0,30.0
28001,9830,0.333333333333,0.0,2.0,
28001,33198,0.333333333333,0.0,3.0,21.0
28001,12962,0.333333333333,0.0,3.0,30.0
28001,46226,0.333333333333,0.0,3.0,
28001,35948,0.333333333333,0.0,4.0,21.0
28001,34092,0.333333333333,0.0,4.0,30.0
28001,28647,0.333333333333,0.0,4.0,
28001,8638,0.333333333333,0.0,5.0,21.0
28001,11526,0.333333333333,0.0,5.0,30.0
28001,40709,0.333333333333,0.0,5.0,
28001,4932,0.333333333333,0.0,6.0,21.0
28001,5818,0.333333333333,0.0,6.0,30.0
28001,41847,0.333333333333,0.0,7.0,21.0
28001,43319,0.333333333333,0.0,7.0,30.0
28001,37917,0.333333333333,0.0,8.0,21.0
28001,20344,0.333333333333,0.0,8.0,30.0
28001,7350,0.333333333333,0.0,9.0,30.0
28001,37766,0.333333333333,0.0,10.0,30.0
28201,13176,0.8,1.0,2.25,12.5
28201,17316,0.6,1.0,2.66666666667,8.66666666667
28201,28199,0.6,1.0,3.66666666667,15.6666666667
28201,41699,0.6,1.0,5.0,13.6666666667
28201,29387,0.4,1.0,6.0,10.0
28201,44422,0.4,1.0,9.5,10.0
28201,30391,0.2,1.0,1.0,3.0
28201,40174,0.2,1.0,1.0,12.0
28201,12276,0.2,0.0,1.0,6.0
28201,46667,0.2,1.0,2.0,6.0
28201,24850,0.2,0.0,2.0,12.0
28201,49517,0.2,1.0,3.0,3.0
28201,48775,0.2,0.0,3.0,6.0
28201,21137,0.2,0.0,3.0,18.0
28201,33000,0.2,1.0,4.0,17.0
28201,9839,0.2,1.0,5.0,17.0
28201,7054,0.2,0.0,5.0,6.0
28201,38622,0.2,0.0,5.0,12.0
28201,27104,0.2,1.0,6.0,6.0
28201,20842,0.2,0.0,6.0,3.0
28201,6809,0.2,1.0,8.0,17.0
28201,27730,0.2,0.0,8.0,3.0
28201,39275,0.2,1.0,9.0,3.0
28201,18811,0.2,1.0,9.0,17.0
28201,39928,0.2,1.0,10.0,17.0
28201,46047,0.2,0.0,10.0,3.0
28201,16797,0.2,0.0,11.0,3.0
28201,17104,0.2,0.0,11.0,17.0
28401,46004,1.0,0.666666666667,9.33333333333,10.6666666667
28401,22619,0.666666666667,0.5,13.0,3.5
28401,2668,0.666666666667,0.5,14.0,12.5
28401,35727,0.666666666667,0.5,15.5,12.5
28401,26714,0.666666666667,0.5,17.0,12.5
28401,1503,0.666666666667,0.5,23.0,16.0
28401,38185,0.333333333333,0.0,1.0,7.0
28401,2151,0.333333333333,0.0,1.0,
28401,23729,0.333333333333,0.0,2.0,7.0
28401,49325,0.333333333333,0.0,2.0,25.0
28401,25115,0.333333333333,0.0,2.0,
28401,22124,0.333333333333,0.0,3.0,7.0
28401,24852,0.333333333333,0.0,3.0,25.0
28401,35702,0.333333333333,0.0,3.0,
28401,18926,0.333333333333,0.0,4.0,7.0
28401,24184,0.333333333333,0.0,4.0,25.0
28401,31725,0.333333333333,0.0,4.0,
28401,45475,0.333333333333,0.0,5.0,7.0
28401,15290,0.333333333333,0.0,5.0,25.0
28401,25588,0.333333333333,0.0,5.0,
28401,19078,0.333333333333,0.0,6.0,7.0
28401,43768,0.333333333333,0.0,6.0,25.0
28401,25830,0.333333333333,0.0,7.0,7.0
28401,21938,0.333333333333,0.0,7.0,25.0
28401,17807,0.333333333333,0.0,8.0,7.0
28401,21019,0.333333333333,0.0,8.0,25.0
28401,4560,0.333333333333,0.0,8.0,
28401,11826,0.333333333333,0.0,9.0,7.0
28401,26649,0.333333333333,0.0,9.0,25.0
28401,44042,0.333333333333,0.0,9.0,
28401,26351,0.333333333333,0.0,10.0,25.0
28401,1263,0.333333333333,0.0,10.0,
28401,36866,0.333333333333,0.0,11.0,7.0
28401,24838,0.333333333333,0.0,11.0,25.0
28401,16797,0.333333333333,0.0,11.0,
28401,15891,0.333333333333,0.0,12.0,7.0
28401,17518,0.333333333333,0.0,12.0,25.0
28401,47766,0.333333333333,0.0,13.0,25.0
28401,5785,0.333333333333,0.0,13.0,
28401,34407,0.333333333333,0.0,14.0,25.0
28401,24669,0.333333333333,0.0,14.0,
28401,37654,0.333333333333,0.0,15.0,25.0
28401,33228,0.333333333333,0.0,15.0,
28401,46039,0.333333333333,0.0,16.0,
28401,26410,0.333333333333,0.0,17.0,25.0
28401,39505,0.333333333333,0.0,18.0,25.0
28401,46572,0.333333333333,0.0,19.0,25.0
28401,15689,0.333333333333,0.0,19.0,
28401,10132,0.333333333333,0.0,20.0,25.0
28401,14861,0.333333333333,0.0,20.0,
28401,34898,0.333333333333,0.0,21.0,25.0
28401,16813,0.333333333333,0.0,21.0,
28401,36829,0.333333333333,0.0,22.0,
28401,12513,0.333333333333,0.0,23.0,25.0
28401,41674,0.333333333333,0.0,23.0,
28401,23519,0.333333333333,0.0,24.0,
28401,19495,0.333333333333,0.0,25.0,25.0
28401,13654,0.333333333333,0.0,25.0,
28401,15902,0.333333333333,0.0,26.0,25.0
28401,25346,0.333333333333,0.0,26.0,
28401,13951,0.333333333333,0.0,27.0,25.0
28401,29077,0.333333333333,0.0,27.0,
28401,45583,0.333333333333,0.0,28.0,25.0
28401,41564,0.333333333333,0.0,29.0,25.0
28401,14168,0.333333333333,0.0,30.0,25.0
28401,5923,0.333333333333,0.0,31.0,25.0
28401,43568,0.333333333333,0.0,32.0,25.0
28401,46484,0.333333333333,0.0,34.0,25.0
28601,5428,0.666666666667,0.5,1.5,15.0
28601,26606,0.666666666667,0.5,2.5,15.0
28601,41623,0.333333333333,0.0,1.0,5.0
28601,14715,0.333333333333,0.0,1.0,
28601,19376,0.333333333333,0.0,2.0,5.0
28601,12036,0.333333333333,0.0,3.0,5.0
28601,24838,0.333333333333,0.0,3.0,30.0
28801,24852,1.0,1.0,1.6,7.2
28801,13629,0.8,0.75,5.0,5.75
28801,49235,0.4,0.5,3.5,10.5
28801,20995,0.4,0.5,7.0,10.5
28801,47766,0.2,1.0,1.0,8.0
28801,28062,0.2,0.0,2.0,3.0
28801,34126,0.2,0.0,2.0,10.0
28801,21053,0.2,0.0,2.0,13.0
28801,45264,0.2,0.0,3.0,10.0
28801,21405,0.2,0.0,4.0,3.0
28801,13780,0.2,0.0,4.0,10.0
28801,3849,0.2,0.0,4.0,13.0
28801,26679,0.2,0.0,5.0,3.0
28801,28204,0.2,0.0,5.0,8.0
28801,8809,0.2,0.0,5.0,10.0
28801,44949,0.2,0.0,5.0,13.0
28801,24199,0.2,1.0,6.0,8.0
28801,15899,0.2,0.0,6.0,3.0
28801,18432,0.2,0.0,6.0,10.0
28801,443,0.2,0.0,6.0,13.0
28801,25535,0.2,0.0,7.0,10.0
28801,27086,0.2,0.0,7.0,13.0
28801,47734,0.2,0.0,8.0,8.0
28801,22935,0.2,0.0,8.0,10.0
28801,45007,0.2,0.0,8.0,13.0
28801,3339,0.2,0.0,9.0,8.0
28801,30391,0.2,0.0,9.0,10.0
28801,4799,0.2,0.0,9.0,13.0
28801,28278,0.2,0.0,10.0,13.0
29001,11619,1.0,1.0,1.8,19.2
29001,6182,1.0,1.0,2.2,19.2
29001,15649,1.0,1.0,5.8,19.2
29001,40706,1.0,1.0,7.6,19.2
29001,35633,0.8,1.0,4.0,16.5
29001,23282,0.8,1.0,7.75,20.5
29001,12499,0.8,1.0,8.0,20.5
29001,5479,0.8,1.0,8.75,16.5
29001,47626,0.8,0.75,11.25,16.5
29001,47766,0.6,1.0,4.66666666667,17.3333333333
29001,8518,0.6,0.666666666667,11.3333333333,25.3333333333
29001,39928,0.6,1.0,12.6666666667,24.6666666667
29001,38028,0.6,1.0,13.6666666667,20.0
29001,5194,0.6,0.666666666667,16.0,17.3333333333
29001,47209,0.4,0.5,3.5,22.0
29001,29084,0.4,1.0,4.0,11.0
29001,22369,0.4,0.5,8.5,22.0
29001,14233,0.4,1.0,10.0,11.0
29001,30489,0.4,1.0,11.5,18.0
29001,21938,0.4,1.0,12.0,22.0
29001,10246,0.4,1.0,16.0,23.0
29001,28785,0.4,0.5,20.0,18.0
29001,48028,0.2,1.0,10.0,16.0
29001,32486,0.2,1.0,11.0,30.0
29001,5025,0.2,1.0,12.0,16.0
29001,13740,0.2,0.0,12.0,14.0
29001,15333,0.2,0.0,13.0,14.0
29001,1559,0.2,1.0,14.0,30.0
29001,15592,0.2,1.0,15.0,14.0
29001,5899,0.2,0.0,15.0,6.0
29001,22935,0.2,1.0,16.0,30.0
29001,18761,0.2,0.0,16.0,6.0
29001,47526,0.2,0.0,16.0,14.0
29001,18889,0.2,0.0,17.0,6.0
29001,46064,0.2,0.0,17.0,14.0
29001,7179,0.2,0.0,18.0,16.0
29001,34126,0.2,0.0,19.0,6.0
29001,7021,0.2,0.0,19.0,16.0
29001,46676,0.2,1.0,20.0,30.0
29001,28842,0.2,0.0,20.0,6.0
29001,12845,0.2,0.0,20.0,16.0
29001,17154,0.2,1.0,21.0,30.0
29001,24964,0.2,0.0,21.0,6.0
29001,996,0.2,0.0,23.0,30.0
29001,18618,0.2,0.0,24.0,30.0
29001,11452,0.2,0.0,25.0,30.0
29001,13176,0.2,0.0,26.0,30.0
29201,44533,0.6,1.0,6.0,5.0
